EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate,SalaryBand,AgeGroup,TenureGroup
1942,Sales,Sales Manager,Male,43,Single,Phd,94700.0,3,3,36,7,No,5,No,No,2020-03-09,Very High (90K+),36-45,2-3 yrs
1943,Human Resources,Recruiter,Female,49,Divorced,Bachelor's,51400.0,1,4,45,1,No,18,No,No,2022-09-11,Medium (45K-65K),46-60,0-1 yrs
1944,Customer Support,Support Team Lead,Male,30,Married,Master's,79800.0,5,4,39,3,Yes,4,No,No,2018-06-28,High (65K-90K),26-35,4-7 yrs
1945,Engineering,Qa Engineer,Male,45,Single,Bachelor's,98400.0,5,3,37,1,Yes,10,No,No,2018-08-11,Very High (90K+),36-45,4-7 yrs
1946,Sales,Sales Manager,Male,41,Divorced,Bachelor's,78300.0,1,3,54,4,Yes,10,No,Yes,2022-05-14,High (65K-90K),36-45,0-1 yrs
1947,IT,IT Support,Female,31,Single,Bachelor's,75900.0,2,4,19,11,No,13,Yes,No,2021-12-26,High (65K-90K),26-35,2-3 yrs
1948,Sales,Sales Executive,Male,35,Divorced,High School,47200.0,3,2,33,1,No,5,Yes,No,2020-11-08,Medium (45K-65K),26-35,2-3 yrs
1949,Customer Support,Support Executive,Male,40,Married,Bachelor's,49800.0,6,4,16,17,No,18,No,No,2017-08-31,Medium (45K-65K),36-45,4-7 yrs
1950,Sales,Account Manager,Female,35,Single,Master's,94900.0,4,2,13,1,Yes,12,No,Yes,2019-06-04,Very High (90K+),26-35,4-7 yrs
1951,Engineering,Software Engineer,Female,43,Single,High School,95700.0,17,3,74,1,No,16,No,No,2006-06-23,Very High (90K+),36-45,8+ yrs
1952,Human Resources,HR Manager,Male,36,Married,Bachelor's,87700.0,18,2,49,1,No,10,Yes,No,2005-11-23,High (65K-90K),36-45,8+ yrs
1953,Sales,Account Manager,Male,22,Single,Bachelor's,74600.0,0,3,65,2,No,13,No,No,2023-07-31,High (65K-90K),18-25,0-1 yrs
1954,Marketing,Marketing Manager,Female,36,Married,Bachelor's,87600.0,1,3,41,1,No,9,No,No,2022-11-23,High (65K-90K),36-45,0-1 yrs
1955,Sales,Sales Executive,Female,44,Married,Bachelor's,64700.0,5,2,47,10,No,12,No,No,2018-11-29,Medium (45K-65K),36-45,4-7 yrs
1956,Human Resources,Recruiter,Male,42,Married,Master's,57800.0,0,2,43,5,No,8,No,Yes,2023-07-22,Medium (45K-65K),36-45,0-1 yrs
1957,Operations,Operations Manager,Male,34,Divorced,Phd,113200.0,15,4,18,4,No,14,No,No,2008-09-01,Very High (90K+),26-35,8+ yrs
1958,IT,System Administrator,Male,48,Divorced,Bachelor's,67800.0,1,3,35,1,No,8,No,No,2022-05-31,High (65K-90K),46-60,0-1 yrs
1959,Finance,Finance Manager,Male,41,Single,Bachelor's,84600.0,1,3,29,5,No,14,No,No,2022-11-06,High (65K-90K),36-45,0-1 yrs
1960,Sales,Sales Manager,Male,41,Single,Master's,111900.0,12,4,34,12,No,12,No,No,2011-06-03,Very High (90K+),36-45,8+ yrs
1961,Finance,Financial Analyst,Female,38,Divorced,High School,57900.0,3,2,46,14,No,10,Yes,No,2020-05-29,Medium (45K-65K),36-45,2-3 yrs
1962,Customer Support,Support Executive,Female,29,Divorced,Master's,51900.0,1,2,33,14,No,16,No,Yes,2022-11-22,Medium (45K-65K),26-35,0-1 yrs
1963,Finance,Financial Analyst,Male,43,Single,Master's,80600.0,13,3,41,1,No,15,No,No,2010-08-04,High (65K-90K),36-45,8+ yrs
1964,Operations,Operations Manager,Female,24,Single,Bachelor's,67500.0,6,4,21,13,No,13,No,No,2017-12-17,High (65K-90K),18-25,4-7 yrs
1965,Engineering,Senior Engineer,Male,27,Married,Master's,145100.0,4,4,39,1,No,4,No,No,2019-04-21,Very High (90K+),26-35,4-7 yrs
1966,Marketing,Content Strategist,Male,28,Single,Phd,80100.0,3,3,26,1,No,17,Yes,No,2020-09-15,High (65K-90K),26-35,2-3 yrs
1967,IT,IT Manager,Male,28,Divorced,Bachelor's,98100.0,1,4,23,1,No,17,No,Yes,2022-05-02,Very High (90K+),26-35,0-1 yrs
1968,Customer Support,Support Team Lead,Female,26,Divorced,Bachelor's,60900.0,4,4,63,1,No,4,Yes,No,2019-07-01,Medium (45K-65K),26-35,4-7 yrs
1969,Customer Support,Support Executive,Male,36,Single,Bachelor's,47300.0,12,2,33,3,No,15,No,No,2011-03-28,Medium (45K-65K),36-45,8+ yrs
1970,Finance,Finance Manager,Female,36,Divorced,Bachelor's,115400.0,14,2,43,4,No,9,No,No,2009-12-12,Very High (90K+),36-45,8+ yrs
1971,Sales,Sales Manager,Male,29,Married,Bachelor's,82700.0,1,5,39,4,No,8,No,No,2022-06-15,High (65K-90K),26-35,0-1 yrs
1972,Customer Support,Support Executive,Female,21,Divorced,High School,41500.0,3,3,31,2,No,10,No,No,2020-12-20,Low (<45K),18-25,2-3 yrs
1973,IT,System Administrator,Female,36,Single,Master's,83300.0,3,3,51,3,No,12,No,No,2020-09-05,High (65K-90K),36-45,2-3 yrs
1974,Finance,Finance Manager,Female,47,Divorced,Master's,96900.0,0,3,50,2,No,12,No,No,2023-07-11,Very High (90K+),46-60,0-1 yrs
1975,Operations,Operations Executive,Male,38,Married,Bachelor's,47900.0,1,4,47,1,Yes,8,No,No,2022-09-01,Medium (45K-65K),36-45,0-1 yrs
1976,Finance,Finance Manager,Female,40,Married,Phd,121900.0,2,4,31,4,Yes,13,No,Yes,2021-07-27,Very High (90K+),36-45,2-3 yrs
1977,Human Resources,HR Manager,Male,60,Single,Bachelor's,73300.0,8,5,23,13,Yes,14,No,No,2015-11-28,High (65K-90K),46-60,8+ yrs
1978,Engineering,Qa Engineer,Male,51,Married,Bachelor's,91000.0,6,3,45,5,No,8,Yes,No,2017-03-17,Very High (90K+),46-60,4-7 yrs
1979,Operations,Operations Executive,Male,22,Divorced,Bachelor's,56100.0,4,3,58,1,No,18,No,No,2019-07-26,Medium (45K-65K),18-25,4-7 yrs
1980,Customer Support,Support Executive,Female,32,Divorced,Bachelor's,46400.0,7,3,35,4,Yes,14,Yes,No,2016-08-30,Medium (45K-65K),26-35,4-7 yrs
1981,Sales,Sales Executive,Female,42,Married,Bachelor's,59000.0,0,3,46,3,No,9,No,No,2023-11-15,Medium (45K-65K),36-45,0-1 yrs
1982,Customer Support,Support Team Lead,Male,28,Single,Bachelor's,57600.0,2,4,27,2,Yes,10,No,No,2021-06-12,Medium (45K-65K),26-35,2-3 yrs
1983,IT,IT Support,Male,20,Divorced,High School,66100.0,2,3,70,17,No,8,No,No,2021-08-12,High (65K-90K),18-25,2-3 yrs
1984,Operations,Operations Executive,Male,45,Single,Phd,68600.0,6,2,34,13,No,8,No,Yes,2017-06-22,High (65K-90K),36-45,4-7 yrs
1985,Sales,Sales Manager,Female,22,Single,Phd,106700.0,4,3,50,8,No,14,No,No,2019-08-17,Very High (90K+),18-25,4-7 yrs
1986,Marketing,Content Strategist,Male,31,Single,Bachelor's,70050.0,1,3,49,1,No,3,No,No,2022-04-08,High (65K-90K),26-35,0-1 yrs
1987,Finance,Finance Manager,Female,29,Married,Bachelor's,103800.0,5,2,49,6,No,15,No,No,2018-07-08,Very High (90K+),26-35,4-7 yrs
1988,IT,System Administrator,Male,46,Divorced,Master's,85500.0,2,3,48,10,No,5,No,No,2021-12-27,High (65K-90K),46-60,2-3 yrs
1989,Finance,Financial Analyst,Female,21,Divorced,Master's,83100.0,3,2,26,21,No,20,No,No,2020-07-23,High (65K-90K),18-25,2-3 yrs
1990,Sales,Sales Executive,Female,40,Married,Phd,76600.0,11,3,51,13,Yes,8,No,No,2012-04-12,High (65K-90K),36-45,8+ yrs
1991,Sales,Sales Manager,Female,32,Divorced,Master's,87400.0,0,4,56,2,No,15,Yes,Yes,2023-09-27,High (65K-90K),26-35,0-1 yrs
1992,IT,IT Manager,Male,28,Married,Bachelor's,101400.0,0,3,68,1,Yes,6,No,Yes,2023-12-25,Very High (90K+),26-35,0-1 yrs
1993,Customer Support,Support Team Lead,Male,29,Single,Master's,83600.0,11,3,36,4,No,8,No,No,2012-06-07,High (65K-90K),26-35,8+ yrs
1994,Customer Support,Support Team Lead,Female,30,Married,Bachelor's,67900.0,4,5,42,15,Yes,8,No,Yes,2019-10-04,High (65K-90K),26-35,4-7 yrs
1995,Engineering,Qa Engineer,Male,36,Married,Master's,111400.0,5,4,39,39,No,5,No,No,2018-11-13,Very High (90K+),36-45,4-7 yrs
1996,Human Resources,HR Executive,Male,28,Single,High School,61400.0,4,5,58,6,No,11,No,No,2019-11-12,Medium (45K-65K),26-35,4-7 yrs
1997,Operations,Operations Executive,Female,28,Married,Master's,57200.0,0,3,32,12,No,13,No,Yes,2023-10-30,Medium (45K-65K),26-35,0-1 yrs
1998,Customer Support,Support Team Lead,Male,32,Divorced,Master's,63300.0,1,4,45,1,No,15,No,No,2022-04-17,Medium (45K-65K),26-35,0-1 yrs
1999,Marketing,Marketing Manager,Female,20,Married,Bachelor's,82900.0,2,4,31,36,No,11,No,Yes,2021-12-16,High (65K-90K),18-25,2-3 yrs
2000,Sales,Sales Executive,Male,30,Divorced,Bachelor's,57500.0,3,4,57,16,No,8,No,No,2020-05-26,Medium (45K-65K),26-35,2-3 yrs
2001,Finance,Finance Manager,Female,35,Single,Bachelor's,97900.0,8,4,57,4,No,10,Yes,No,2015-06-18,Very High (90K+),26-35,8+ yrs
2002,Engineering,Qa Engineer,Female,20,Single,Bachelor's,94200.0,1,3,30,5,No,10,No,Yes,2022-03-12,Very High (90K+),18-25,0-1 yrs
2003,IT,IT Manager,Female,33,Married,Master's,119500.0,2,3,17,10,Yes,4,No,Yes,2021-10-15,Very High (90K+),26-35,2-3 yrs
2004,Sales,Account Manager,Female,27,Married,Phd,107200.0,1,2,38,1,Yes,17,No,No,2022-07-02,Very High (90K+),26-35,0-1 yrs
2005,Engineering,Senior Engineer,Female,38,Single,Bachelor's,124900.0,3,3,51,29,No,9,No,No,2020-08-21,Very High (90K+),36-45,2-3 yrs
2006,Sales,Sales Manager,Male,39,Divorced,Bachelor's,80900.0,1,1,50,1,No,11,No,Yes,2022-10-31,High (65K-90K),36-45,0-1 yrs
2007,Human Resources,HR Executive,Male,42,Married,Master's,62400.0,11,2,40,3,No,7,No,No,2012-11-13,Medium (45K-65K),36-45,8+ yrs
2008,Operations,Operations Executive,Male,38,Single,Bachelor's,70700.0,17,4,34,4,No,6,Yes,No,2006-05-20,High (65K-90K),36-45,8+ yrs
2009,Engineering,Senior Engineer,Male,28,Divorced,Phd,170600.0,1,4,42,19,No,16,No,Yes,2022-07-08,Very High (90K+),26-35,0-1 yrs
2010,Operations,Operations Executive,Male,21,Single,Master's,65700.0,1,5,30,19,No,12,No,No,2022-10-15,High (65K-90K),18-25,0-1 yrs
2011,Finance,Accountant,Male,20,Single,Bachelor's,62700.0,2,3,44,6,Yes,12,No,No,2021-08-14,Medium (45K-65K),18-25,2-3 yrs
2012,Operations,Operations Executive,Female,40,Married,Bachelor's,53200.0,0,4,53,4,No,10,No,No,2023-06-11,Medium (45K-65K),36-45,0-1 yrs
2013,Finance,Accountant,Male,30,Married,Master's,78700.0,7,5,40,11,No,9,No,No,2016-03-08,High (65K-90K),26-35,4-7 yrs
2014,Marketing,Marketing Executive,Female,25,Married,Phd,85800.0,3,3,25,5,No,10,No,No,2020-11-07,High (65K-90K),18-25,2-3 yrs
2015,IT,System Administrator,Male,43,Single,Bachelor's,79400.0,13,5,38,5,No,6,No,No,2010-08-28,High (65K-90K),36-45,8+ yrs
2016,IT,System Administrator,Female,31,Divorced,Master's,72000.0,1,5,20,1,No,15,Yes,Yes,2022-07-20,High (65K-90K),26-35,0-1 yrs
2017,IT,IT Support,Male,41,Married,High School,69200.0,9,4,30,4,Yes,9,Yes,No,2014-12-29,High (65K-90K),36-45,8+ yrs
2018,Customer Support,Support Executive,Male,26,Divorced,Master's,47100.0,0,5,43,4,Yes,15,Yes,Yes,2023-09-12,Medium (45K-65K),26-35,0-1 yrs
2019,Human Resources,Recruiter,Male,37,Married,Master's,55300.0,4,5,18,4,Yes,17,No,No,2019-05-25,Medium (45K-65K),36-45,4-7 yrs
2020,Customer Support,Support Team Lead,Male,44,Single,High School,54800.0,5,3,37,1,No,8,Yes,No,2018-10-07,Medium (45K-65K),36-45,4-7 yrs
2021,Customer Support,Support Team Lead,Male,34,Divorced,High School,56600.0,1,1,49,5,No,15,No,No,2022-06-09,Medium (45K-65K),26-35,0-1 yrs
2022,Sales,Account Manager,Female,29,Single,High School,82500.0,10,4,41,11,No,9,No,No,2013-08-02,High (65K-90K),26-35,8+ yrs
2023,Marketing,Marketing Manager,Female,31,Married,Bachelor's,84400.0,10,4,32,11,No,1,Yes,Yes,2013-05-16,High (65K-90K),26-35,8+ yrs
2024,Operations,Operations Executive,Female,23,Single,Phd,67500.0,0,2,49,9,Yes,3,No,Yes,2023-07-20,High (65K-90K),18-25,0-1 yrs
2025,IT,IT Support,Male,35,Married,Bachelor's,69600.0,3,5,40,24,No,6,Yes,No,2020-12-06,High (65K-90K),26-35,2-3 yrs
2026,Marketing,Marketing Executive,Male,43,Married,Bachelor's,80600.0,0,2,61,5,No,7,No,No,2023-10-06,High (65K-90K),36-45,0-1 yrs
2027,Engineering,Qa Engineer,Male,38,Divorced,Bachelor's,83500.0,0,2,20,6,No,18,No,No,2023-05-18,High (65K-90K),36-45,0-1 yrs
2028,Human Resources,Recruiter,Male,31,Married,Master's,67900.0,8,4,51,14,No,12,Yes,No,2015-08-21,High (65K-90K),26-35,8+ yrs
2029,Marketing,Content Strategist,Male,30,Divorced,Master's,68300.0,2,5,52,1,No,8,No,No,2021-11-24,High (65K-90K),26-35,2-3 yrs
2030,Operations,Operations Executive,Male,27,Married,Master's,64900.0,0,3,66,19,Yes,15,No,Yes,2023-04-06,Medium (45K-65K),26-35,0-1 yrs
2031,Customer Support,Support Team Lead,Female,45,Single,Master's,63400.0,0,4,17,14,No,9,No,No,2023-05-15,Medium (45K-65K),36-45,0-1 yrs
2032,Finance,Accountant,Male,46,Married,Bachelor's,67400.0,2,3,29,13,No,8,No,No,2021-05-10,High (65K-90K),46-60,2-3 yrs
2033,Human Resources,Recruiter,Male,27,Married,High School,50500.0,3,3,30,2,Yes,11,No,No,2020-08-19,Medium (45K-65K),26-35,2-3 yrs
2034,Human Resources,Recruiter,Male,29,Divorced,Bachelor's,55100.0,6,3,46,5,No,17,No,No,2017-06-27,Medium (45K-65K),26-35,4-7 yrs
2035,Human Resources,HR Executive,Female,25,Married,Master's,59100.0,5,3,34,7,Yes,6,No,Yes,2018-04-25,Medium (45K-65K),18-25,4-7 yrs
2036,IT,IT Support,Female,54,Single,Master's,84600.0,9,5,65,8,Yes,2,No,No,2014-09-03,High (65K-90K),46-60,8+ yrs
2037,Human Resources,Recruiter,Male,30,Divorced,Bachelor's,50000.0,5,4,59,21,No,17,Yes,No,2018-08-18,Medium (45K-65K),26-35,4-7 yrs
2038,Operations,Operations Executive,Male,28,Divorced,Bachelor's,48900.0,0,4,55,5,No,11,Yes,No,2023-04-19,Medium (45K-65K),26-35,0-1 yrs
2039,Operations,Operations Manager,Female,34,Divorced,Master's,80800.0,3,3,51,12,Yes,13,No,Yes,2020-10-21,High (65K-90K),26-35,2-3 yrs
2040,Sales,Account Manager,Male,32,Married,Bachelor's,98900.0,12,3,70,12,No,12,No,No,2011-12-31,Very High (90K+),26-35,8+ yrs
2041,Customer Support,Support Team Lead,Female,37,Single,Bachelor's,58800.0,0,3,25,1,Yes,10,No,Yes,2023-08-06,Medium (45K-65K),36-45,0-1 yrs
2042,Finance,Finance Manager,Male,24,Married,Master's,110400.0,2,4,40,1,No,8,No,No,2021-07-06,Very High (90K+),18-25,2-3 yrs
2043,Marketing,Content Strategist,Male,52,Married,Bachelor's,64400.0,4,1,55,3,No,10,No,No,2019-04-30,Medium (45K-65K),46-60,4-7 yrs
2044,Human Resources,HR Manager,Female,48,Married,Master's,86600.0,3,1,17,1,No,15,Yes,No,2020-04-22,High (65K-90K),46-60,2-3 yrs
2045,Sales,Sales Executive,Female,28,Single,Master's,66400.0,2,3,45,14,No,6,No,No,2021-11-07,High (65K-90K),26-35,2-3 yrs
2046,Marketing,Content Strategist,Female,41,Divorced,Master's,60400.0,0,3,47,4,Yes,10,No,No,2023-07-16,Medium (45K-65K),36-45,0-1 yrs
2047,IT,IT Manager,Male,38,Single,Phd,119600.0,2,3,43,5,No,12,No,No,2021-10-31,Very High (90K+),36-45,2-3 yrs
2048,IT,System Administrator,Female,31,Single,Master's,89600.0,4,3,41,16,No,7,No,No,2019-05-09,High (65K-90K),26-35,4-7 yrs
2049,Engineering,Engineering Manager,Female,30,Married,Master's,130800.0,0,3,1,3,Yes,11,No,Yes,2023-09-12,Very High (90K+),26-35,0-1 yrs
2050,Marketing,Content Strategist,Male,36,Married,Bachelor's,62700.0,3,1,39,10,No,6,No,Yes,2020-07-06,Medium (45K-65K),36-45,2-3 yrs
2051,Marketing,Content Strategist,Female,37,Single,Master's,66300.0,5,3,54,23,No,13,No,Yes,2018-05-26,High (65K-90K),36-45,4-7 yrs
2052,Human Resources,HR Manager,Male,30,Divorced,Bachelor's,77200.0,1,3,54,1,No,15,No,No,2022-11-12,High (65K-90K),26-35,0-1 yrs
2053,Marketing,Marketing Manager,Female,53,Married,Bachelor's,82600.0,7,3,24,26,No,10,No,Yes,2016-08-27,High (65K-90K),46-60,4-7 yrs
2054,Engineering,Qa Engineer,Male,39,Divorced,Bachelor's,95500.0,8,2,11,6,No,10,No,No,2015-05-25,Very High (90K+),36-45,8+ yrs
2055,Human Resources,HR Executive,Male,29,Divorced,Master's,63400.0,4,3,63,9,No,5,No,No,2019-06-01,Medium (45K-65K),26-35,4-7 yrs
2056,IT,System Administrator,Male,32,Married,Master's,79100.0,1,5,35,11,Yes,15,No,Yes,2022-08-30,High (65K-90K),26-35,0-1 yrs
2057,Customer Support,Support Executive,Female,34,Single,Master's,63100.0,16,5,26,1,No,5,No,No,2008-01-02,Medium (45K-65K),26-35,8+ yrs
2058,Operations,Operations Manager,Female,35,Divorced,High School,71300.0,2,3,29,20,Yes,14,No,No,2021-03-18,High (65K-90K),26-35,2-3 yrs
2059,Operations,Operations Manager,Female,20,Divorced,Bachelor's,76600.0,2,4,60,6,No,17,Yes,No,2021-10-20,High (65K-90K),18-25,2-3 yrs
2060,Operations,Operations Executive,Male,20,Married,Master's,67500.0,0,4,23,11,No,12,No,No,2023-04-28,High (65K-90K),18-25,0-1 yrs
2061,Finance,Financial Analyst,Male,26,Divorced,Bachelor's,62700.0,3,5,34,21,Yes,9,No,Yes,2020-04-18,Medium (45K-65K),26-35,2-3 yrs
2062,Operations,Operations Manager,Male,28,Single,Bachelor's,73200.0,2,3,36,1,No,17,No,No,2021-05-22,High (65K-90K),26-35,2-3 yrs
2063,Human Resources,HR Manager,Male,35,Divorced,High School,64400.0,0,2,13,6,No,13,No,Yes,2023-03-28,Medium (45K-65K),26-35,0-1 yrs
2064,Finance,Accountant,Male,36,Divorced,Bachelor's,83500.0,12,2,31,2,No,10,No,No,2011-11-11,High (65K-90K),36-45,8+ yrs
2065,Operations,Operations Manager,Female,34,Single,Bachelor's,72000.0,0,3,49,1,No,3,No,Yes,2023-05-19,High (65K-90K),26-35,0-1 yrs
2066,Sales,Sales Manager,Female,39,Married,Bachelor's,82300.0,3,4,45,4,Yes,15,No,Yes,2020-04-19,High (65K-90K),36-45,2-3 yrs
2067,Finance,Accountant,Female,35,Single,Bachelor's,60000.0,1,3,24,8,No,11,No,No,2022-07-12,Medium (45K-65K),26-35,0-1 yrs
2068,Operations,Operations Executive,Male,36,Married,Master's,71700.0,8,3,36,18,Yes,13,No,No,2015-05-07,High (65K-90K),36-45,8+ yrs
2069,Engineering,Engineering Manager,Male,40,Married,Bachelor's,108100.0,0,5,11,10,No,5,Yes,No,2023-12-17,Very High (90K+),36-45,0-1 yrs
2070,Engineering,Senior Engineer,Male,31,Married,Bachelor's,124900.0,1,5,35,3,No,2,No,No,2022-09-02,Very High (90K+),26-35,0-1 yrs
2071,Human Resources,HR Executive,Female,36,Single,Bachelor's,48600.0,5,5,39,4,Yes,10,Yes,No,2018-11-26,Medium (45K-65K),36-45,4-7 yrs
2072,Operations,Operations Manager,Female,41,Married,Master's,88000.0,0,5,59,1,Yes,19,Yes,No,2023-03-14,High (65K-90K),36-45,0-1 yrs
2073,Finance,Financial Analyst,Male,38,Married,Bachelor's,66000.0,1,3,25,6,No,12,No,No,2022-09-25,High (65K-90K),36-45,0-1 yrs
2074,Human Resources,Recruiter,Male,34,Single,Phd,77100.0,9,2,21,30,No,11,No,No,2014-06-09,High (65K-90K),26-35,8+ yrs
2075,Human Resources,HR Manager,Male,34,Divorced,Master's,85200.0,2,5,21,1,No,5,Yes,No,2021-05-04,High (65K-90K),26-35,2-3 yrs
2076,Customer Support,Support Team Lead,Female,30,Single,Master's,70600.0,10,2,54,1,No,9,No,No,2013-03-18,High (65K-90K),26-35,8+ yrs
2077,Human Resources,HR Executive,Female,35,Single,Bachelor's,49400.0,1,2,47,1,Yes,9,Yes,No,2022-08-06,Medium (45K-65K),26-35,0-1 yrs
2078,Marketing,Marketing Manager,Female,52,Married,High School,83900.0,14,5,16,9,Yes,23,No,No,2009-04-23,High (65K-90K),46-60,8+ yrs
2079,Marketing,Marketing Manager,Female,41,Divorced,Bachelor's,83600.0,1,5,27,1,No,3,No,No,2022-12-17,High (65K-90K),36-45,0-1 yrs
2080,Sales,Sales Manager,Male,37,Single,Bachelor's,71100.0,1,5,52,6,Yes,6,No,No,2022-12-01,High (65K-90K),36-45,0-1 yrs
2081,Finance,Accountant,Male,33,Divorced,Phd,90600.0,5,5,48,5,No,10,Yes,No,2018-11-27,Very High (90K+),26-35,4-7 yrs
2082,IT,IT Manager,Female,20,Married,Phd,132700.0,2,5,37,1,No,13,Yes,No,2021-12-14,Very High (90K+),18-25,2-3 yrs
2083,Operations,Operations Executive,Female,60,Single,Bachelor's,54700.0,0,3,36,33,Yes,13,No,Yes,2023-09-23,Medium (45K-65K),46-60,0-1 yrs
2084,IT,IT Manager,Female,41,Married,High School,90300.0,3,3,38,3,No,16,No,No,2020-05-28,Very High (90K+),36-45,2-3 yrs
2085,Engineering,Software Engineer,Male,59,Married,Master's,107200.0,1,5,36,8,No,8,No,No,2022-09-02,Very High (90K+),46-60,0-1 yrs
2086,Finance,Financial Analyst,Female,37,Divorced,Bachelor's,63700.0,4,4,40,4,No,8,Yes,No,2019-08-28,Medium (45K-65K),36-45,4-7 yrs
2087,Sales,Sales Executive,Male,27,Married,Bachelor's,53000.0,2,3,42,34,No,19,No,No,2021-08-05,Medium (45K-65K),26-35,2-3 yrs
2088,Engineering,Qa Engineer,Male,40,Married,Bachelor's,79300.0,1,2,67,1,No,8,No,Yes,2022-07-03,High (65K-90K),36-45,0-1 yrs
2089,Finance,Accountant,Female,36,Married,Phd,78200.0,1,4,60,1,No,13,No,No,2022-07-22,High (65K-90K),36-45,0-1 yrs
2090,Human Resources,HR Executive,Male,40,Married,Bachelor's,46300.0,1,5,50,4,Yes,19,Yes,Yes,2022-04-10,Medium (45K-65K),36-45,0-1 yrs
2091,Finance,Accountant,Female,23,Single,Bachelor's,76500.0,5,3,31,1,Yes,6,No,No,2018-05-15,High (65K-90K),18-25,4-7 yrs
2092,Human Resources,HR Executive,Male,51,Married,High School,44100.0,2,3,39,6,No,17,No,No,2021-06-19,Low (<45K),46-60,2-3 yrs
2093,Operations,Operations Executive,Female,26,Single,Bachelor's,54200.0,0,2,31,1,No,8,No,No,2023-07-29,Medium (45K-65K),26-35,0-1 yrs
2094,Sales,Account Manager,Female,49,Married,Phd,102500.0,2,5,28,2,No,10,No,No,2021-09-13,Very High (90K+),46-60,2-3 yrs
2095,Sales,Sales Manager,Female,46,Divorced,Master's,89200.0,1,4,58,1,No,11,No,No,2022-03-24,High (65K-90K),46-60,0-1 yrs
2096,IT,IT Manager,Female,36,Divorced,Bachelor's,79200.0,1,5,45,1,No,8,No,No,2022-04-11,High (65K-90K),36-45,0-1 yrs
2097,Marketing,Marketing Executive,Female,35,Single,Bachelor's,70050.0,2,5,26,6,Yes,15,No,Yes,2021-08-14,High (65K-90K),26-35,2-3 yrs
2098,Human Resources,HR Executive,Female,23,Single,Bachelor's,50400.0,0,4,15,7,No,10,No,No,2023-12-26,Medium (45K-65K),18-25,0-1 yrs
2099,Human Resources,HR Manager,Female,21,Single,Bachelor's,67600.0,1,3,65,5,No,14,Yes,Yes,2022-12-14,High (65K-90K),18-25,0-1 yrs
2100,Customer Support,Support Team Lead,Female,32,Divorced,Master's,67900.0,2,3,56,8,No,10,No,No,2021-07-25,High (65K-90K),26-35,2-3 yrs
2101,Human Resources,HR Manager,Male,20,Married,Master's,75300.0,2,3,41,16,Yes,2,No,No,2021-12-07,High (65K-90K),18-25,2-3 yrs
2102,Finance,Financial Analyst,Female,37,Married,Bachelor's,70200.0,3,3,10,1,No,9,No,Yes,2020-12-01,High (65K-90K),36-45,2-3 yrs
2103,Marketing,Marketing Manager,Male,33,Divorced,Master's,99600.0,2,4,0,4,No,12,No,No,2021-11-23,Very High (90K+),26-35,2-3 yrs
2104,Operations,Operations Executive,Male,39,Married,Bachelor's,53700.0,8,3,15,6,No,7,Yes,No,2015-05-30,Medium (45K-65K),36-45,8+ yrs
2105,Marketing,Marketing Executive,Male,40,Married,Master's,74300.0,3,3,23,1,No,12,No,No,2020-08-04,High (65K-90K),36-45,2-3 yrs
2106,Sales,Sales Executive,Male,25,Divorced,Bachelor's,59700.0,7,3,54,21,Yes,5,No,No,2016-04-16,Medium (45K-65K),18-25,4-7 yrs
2107,Customer Support,Support Executive,Male,45,Single,Master's,46500.0,1,4,46,12,No,11,Yes,No,2022-11-23,Medium (45K-65K),36-45,0-1 yrs
2108,Finance,Finance Manager,Male,30,Married,Master's,110700.0,3,3,27,7,No,17,No,No,2020-12-06,Very High (90K+),26-35,2-3 yrs
2109,Operations,Operations Manager,Male,46,Single,Bachelor's,74500.0,5,4,73,1,No,10,No,No,2018-09-06,High (65K-90K),46-60,4-7 yrs
2110,Operations,Operations Manager,Female,31,Divorced,Bachelor's,81300.0,3,3,54,3,No,14,Yes,No,2020-03-21,High (65K-90K),26-35,2-3 yrs
2111,Human Resources,HR Manager,Female,20,Married,Master's,74500.0,1,3,17,7,Yes,14,No,No,2022-04-01,High (65K-90K),18-25,0-1 yrs
2112,Finance,Accountant,Female,30,Married,Master's,88700.0,6,4,66,5,No,8,No,No,2017-04-19,High (65K-90K),26-35,4-7 yrs
2113,Engineering,Qa Engineer,Female,27,Married,Master's,99400.0,1,5,71,6,Yes,14,No,Yes,2022-03-24,Very High (90K+),26-35,0-1 yrs
