EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate
1264,Operations, Operations Manager  ,Female,51.0,Married,Bachelor's,84300.0,6,4.0,27.0,3,Yes,13,No,N,2017-09-12
2104,Operations,Operations Executive,Male,39.0,Married,Bachelor's,53700.0,8,3.0,15.0,6,No,7,Yes,No,2015-05-30
1920,Marketing, Marketing Executive  ,Female,24.0,Single,Master's,74800.0,6,3.0,53.0,17,No,13,No,No,2017-09-23
2084,IT,IT Manager,Female,41.0,Married,High School,90300.0,3,3.0,38.0,3,No,16,No,No,2020-05-28
1947,IT,IT Support,Female,31.0,Single,Bachelor's,75900.0,2,4.0,19.0,11,No,13,Yes,No,2021-12-26
1906,Human Resources,HR Executive,Male,40.0,Married,Master's,64000.0,8,3.0,27.0,16,Yes,10,No,No,2015-08-12
1431,Operations,Operations Executive,Male,34.0,Single,Bachelor's,50000.0,2,2.0,50.0,12,No,9,No,No,2021-10-17
1203,IT,IT Manager,Male,35.0,Single,PhD,115100.0,0,3.0,10.0,34,Yes,12,No,Yes,2023-08-18
1184,Marketing,Marketing Executive,Male,34.0,Divorced,Bachelor's,64000.0,6,3.0,26.0,3,No,12,No,No,2017-06-15
1178,Operations,Operations Manager,Male,41.0,Married,Bachelor's,86900.0,9,4.0,25.0,1,No,13,No,No,2014-07-11
1937,Engineering,QA Engineer,Female,28.0,Married,Bachelor's,94600.0,1,4.0,37.0,7,No,9,Yes,No,2022-03-15
2439,Human Resources,HR Executive,Male,35.0,Married,Master's,61300.0,0,4.0,44.0,2,No,15,No,No,2023-10-23
2193,Sales,Sales Executive,Male,26.0,Married,Master's,63600.0,0,3.0,52.0,2,Yes,8,No,No,2023-05-30
2463,Human Resources,HR Executive,Male,20.0,Divorced,Bachelor's,,2,4.0,31.0,1,No,11,Yes,No,2021-11-21
2226,Sales,Sales Executive,Female,36.0,Married,Bachelor's,53400.0,1,1.0,30.0,1,No,12,No,No,2022-06-08
1083,Operations,Operations Manager,Male,23.0,Married,Bachelor's,67400.0,0,4.0,50.0,1,No,7,Yes,No,2023-03-26
1860,Sales, Account Manager  ,Male,35.0,Married,Bachelor's,85600.0,3,3.0,60.0,7,Yes,10,No,No,2020-12-18
1159,IT,IT Manager,Male,36.0,Married,High School,,4,4.0,17.0,1,No,10,No,No,2019-07-17
1086,Marketing, Content Strategist  ,Female,33.0,Married,Bachelor's,59800.0,2,3.0,38.0,12,Yes,12,No,No,2021-04-16
1154,Finance,Finance Manager,Male,27.0,Single,Bachelor's,88600.0,1,4.0,10.0,9,No,7,No,No,2022-04-08
2179,Marketing,Marketing Executive,Female,44.0,Married,Bachelor's,62000.0,3,4.0,50.0,4,Yes,11,No,No,2020-06-22
1885,Operations, Operations Manager  ,Female,25.0,Married,Bachelor's,82300.0,7,5.0,47.0,1,Yes,12,No,No,09/09/2016
1634,Operations,Operations Manager,Female,34.0,Married,Master's,92800.0,15,3.0,31.0,1,Yes,15,No,No,2008-12-11
1126,Marketing,Marketing Manager,Female,36.0,Married,Bachelor's,88400.0,1,3.0,37.0,2,Yes,14,No,No,2022-11-06
1523,Customer Support,Support Executive,Female,49.0,Divorced,Bachelor's,39400.0,0,3.0,35.0,24,No,13,No,No,2023-06-17
1824,ENGINEERING,Senior Engineer,Female,34.0,Divorced,PhD,160000.0,5,4.0,28.0,28,No,12,No,No,2018-06-21
2328,Sales,Sales Executive,Female,20.0,Divorced,Bachelor's,53900.0,0,4.0,48.0,5,No,12,No,No,2023-04-03
2142,SALES,Sales Executive,Female,23.0,Single,Bachelor's,53800.0,0,5.0,54.0,7,No,17,Yes,N,2023-07-26
1620,Finance,Financial Analyst,Male,42.0,Divorced,Master's,79800.0,12,5.0,34.0,11,No,11,No,No,2011-06-05
1976,Finance,Finance Manager,Female,40.0,Married,PhD,121900.0,2,4.0,31.0,4,Yes,13,No,Y,2021-07-27
2008,Operations,Operations Executive,Male,38.0,Single,Bachelor's,70700.0,17,4.0,34.0,4,No,6,Yes,No,2006-05-20
1711,Engineering,Engineering Manager,Male,31.0,Married,Bachelor's,9999999.0,0,3.0,38.0,23,Yes,13,No,Yes,2023-10-21
1949,Customer Support,Support Executive,Male,40.0,Married,Bachelor's,49800.0,6,4.0,16.0,17,No,18,No,No,2017-08-31
1739,Operations,Operations Executive,Female,35.0,Married,Master's,55300.0,1,3.0,51.0,10,No,10,No,No,2022-05-05
1354,Finance,Finance Manager,Male,27.0,Divorced,Master's,120100.0,9,5.0,54.0,1,No,4,Yes,No,2014-03-24
2054,ENGINEERING,QA Engineer,Male,39.0,Divorced,Bachelor's,95500.0,8,2.0,11.0,6,No,10,No,N,2015-05-25
1848,Marketing,Marketing Executive,female,42.0,Single,Master's,68800.0,8,4.0,41.0,3,Yes,12,Yes,No,2015-06-25
1967,IT,IT Manager,Male,28.0,Divorced,Bachelor's,98100.0,1,4.0,23.0,1,No,17,No,Yes,2022-05-02
1524,Operations,Operations Manager,Male,23.0,Single,Bachelor's,77000.0,4,2.0,21.0,6,No,14,No,No,2019-09-21
2167,Engineering,QA Engineer,Female,29.0,Single,Master's,115400.0,8,3.0,47.0,7,Yes,7,No,Yes,2015-10-17
1907,Marketing,Content Strategist,Male,29.0,Married,High School,54400.0,3,3.0,47.0,7,Yes,12,No,No,2020-04-04
2434,Sales,Sales Manager,Female,20.0,Married,Master's,89400.0,2,3.0,16.0,3,No,17,No,N,2021-07-16
1286,IT,System Administrator,Male,38.0,Single,Bachelor's,75500.0,8,3.0,23.0,1,Yes,11,No,Yes,2015-12-14
1738,Operations,Operations Manager,Male,20.0,Married,Bachelor's,77500.0,2,3.0,48.0,10,No,11,No,No,2021-07-12
2092,Human Resources,HR Executive,Male,51.0,Married,High School,44100.0,2,3.0,39.0,6,No,17,No,No,2021-06-19
1779,Finance,Finance Manager,Female,30.0,Divorced,Bachelor's,104000.0,12,3.0,25.0,35,No,6,No,No,2011-11-03
1484,Operations,Operations Executive,Male,35.0,Married,Bachelor's,,5,4.0,29.0,1,No,14,No,No,2018-08-05
1837,Operations,Operations Manager,Male,24.0,Married,Bachelor's,74200.0,6,3.0,44.0,2,Yes,15,No,No,2017-10-07
1964,Operations,Operations Manager,Female,24.0,Single,Bachelor's,,6,4.0,21.0,13,No,13,No,No,2017-12-17
1376,ENGINEERING,QA Engineer,Female,35.0,Single,Bachelor's,89600.0,7,3.0,12.0,1,Yes,11,Yes,No,2016-04-09
1842,Engineering,Senior Engineer,Male,32.0,Married,Bachelor's,122700.0,0,4.0,39.0,23,No,13,Yes,Yes,2023-03-30
1299,Sales,Sales Manager,Male,29.0,Divorced,Master's,85500.0,0,4.0,28.0,11,No,6,No,No,2023-06-01
1827,Marketing,Marketing Executive,Male,20.0,Single,Master's,69000.0,0,2.0,6.0,13,No,10,No,Yes,2023-06-05
2273,Finance,Finance Manager,Male,,Divorced,High School,85300.0,0,3.0,33.0,6,Yes,10,No,Yes,2023-07-31
2330,Engineering,Engineering Manager,Female,28.0,Married,High School,117900.0,1,3.0,46.0,3,No,14,No,No,25/11/2022
2288,Finance,Finance Manager,Male,28.0,Divorced,Master's,100100.0,2,3.0,33.0,8,No,15,No,No,2021-07-11
1946,Sales,Sales Manager,Male,41.0,Divorced,Bachelor's,78300.0,1,3.0,54.0,4,Yes,10,No,Yes,2022-05-14
1899,Marketing,Marketing Executive,Female,47.0,Divorced,Bachelor's,60500.0,2,4.0,33.0,1,No,10,No,No,2021-07-25
1306,Sales,Sales Manager,Female,24.0,Single,Master's,86000.0,4,4.0,42.0,5,No,12,Yes,No,2019-12-27
2416,Marketing,Content Strategist,Male,26.0,Married,,63400.0,0,1.0,41.0,6,No,5,No,Yes,2024-01-01
2044,HUMAN RESOURCES, HR Manager  ,Female,48.0,Married,Master's,86600.0,3,1.0,17.0,1,No,15,Yes,No,2020-04-22
1044,Marketing,Marketing Manager,Male,31.0,Married,High School,80500.0,3,3.0,48.0,1,No,6,No,N,2020-05-20
1122,Marketing,Content Strategist,Male,39.0,Divorced,Bachelor's,66900.0,16,4.0,28.0,45,No,11,Yes,No,2007-08-22
2161,Finance,Finance Manager,Male,26.0,Married,Master's,104700.0,0,4.0,15.0,12,No,10,No,No,2023-09-14
2068,Operations,Operations Executive,Male,36.0,Married,Master's,71700.0,8,3.0,36.0,18,Yes,13,No,No,2015-05-07
1715,Sales,Sales Manager,Male,26.0,Married,Master's,99800.0,4,3.0,34.0,3,Yes,10,Yes,No,2019-07-08
2299,Human Resources,HR Manager,Male,29.0,Single,Bachelor's,81100.0,11,4.0,38.0,1,No,11,No,No,2012-11-18
1697,Sales,Sales Manager,Female,29.0,Single,PhD,110000.0,0,3.0,44.0,2,No,11,No,No,2023-05-22
2475,Engineering,Senior Engineer,Female,32.0,Married,Bachelor's,130400.0,0,3.0,19.0,7,No,19,No,Yes,2023-12-03
2382,IT,System Administrator,male,46.0,Married,Bachelor's,,2,1.0,29.0,14,Yes,15,No,No,2021-08-12
1574,Operations,Operations Executive,Female,30.0,Divorced,Bachelor's,58000.0,1,5.0,41.0,8,No,10,No,No,2022-06-27
2417,Sales,Account Manager,Female,44.0,,Bachelor's,77600.0,4,5.0,47.0,2,No,14,No,No,2019-08-09
2251,Engineering,Software Engineer,Female,48.0,Single,Bachelor's,93800.0,5,4.0,,19,No,12,No,No,2018-06-25
1471,Engineering,Engineering Manager,Male,20.0,Married,Bachelor's,127400.0,2,,11.0,9,No,12,Yes,No,2021-05-26
1292,Marketing,Content Strategist,Male,35.0,Single,Master's,76900.0,4,4.0,38.0,2,No,9,Yes,No,2019-03-18
1699,Human Resources,HR Executive,Female,37.0,Divorced,Bachelor's,57300.0,3,3.0,39.0,11,No,12,No,No,2020-12-18
1624,IT,IT Support,Female,28.0,Divorced,Bachelor's,64600.0,2,3.0,36.0,3,Yes,15,No,No,2021-07-15
1034,Sales,Sales Manager,Female,28.0,Married,Bachelor's,85500.0,1,2.0,53.0,7,No,11,No,No,2022-12-12
1686,SALES,Account Manager,Male,43.0,Divorced,Bachelor's,80500.0,5,3.0,45.0,1,No,14,No,No,2018-07-23
1001,Human Resources,HR Executive,Female,39.0,Single,Bachelor's,55600.0,6,2.0,37.0,1,No,13,Yes,No,2017-05-31
1939,Marketing,Content Strategist,Male,36.0,Divorced,Bachelor's,57600.0,0,3.0,45.0,2,Yes,2,No,Yes,2023-08-12
2160,Sales,Sales Manager,Male,20.0,Married,PhD,95000.0,2,2.0,32.0,4,No,14,No,No,2021-11-02
2383,FINANCE,Financial Analyst,Male,46.0,Single,Master's,78500.0,8,3.0,36.0,9,No,7,No,No,2015-11-10
1898,Marketing,Marketing Executive,male,27.0,Divorced,Bachelor's,63800.0,3,3.0,49.0,1,Yes,8,No,No,2020-08-27
1226,Customer Support,Support Team Lead,Male,23.0,Single,Master's,70800.0,0,4.0,34.0,1,Yes,13,No,No,2023-06-02
2351,Finance,Accountant,Male,33.0,Married,Bachelor's,62800.0,0,4.0,30.0,6,No,15,No,No,2023-06-04
2215,Engineering,QA Engineer,Female,20.0,Divorced,PhD,103000.0,2,1.0,45.0,3,No,15,No,No,2021-09-25
2409,IT,IT Manager,Female,45.0,Divorced,PhD,138400.0,8,3.0,50.0,1,No,15,No,No,2015-08-29
1244,IT,IT Support,Male,35.0,Single,Bachelor's,66200.0,0,3.0,47.0,4,Yes,12,No,Yes,2023-11-23
1267,Finance, Accountant  ,Male,33.0,Married,Master's,81900.0,7,4.0,44.0,14,No,15,Yes,Yes,2016-11-19
1886,Sales,Sales Executive,Female,40.0,Divorced,Master's,64900.0,0,3.0,51.0,13,No,9,Yes,No,2023-06-15
1787,Finance,Finance Manager,Female,35.0,Single,Master's,99600.0,0,4.0,48.0,4,Yes,16,Yes,Yes,2023-08-22
2419,Engineering,Engineering Manager,Female,47.0,Married,Bachelor's,131600.0,14,3.0,12.0,5,No,12,No,No,2009-10-21
1945,Engineering,QA Engineer,Male,45.0,Single,Bachelor's,98400.0,5,3.0,37.0,1,Yes,10,No,No,2018-08-11
2073,Finance,Financial Analyst,Male,38.0,,Bachelor's,66000.0,1,3.0,25.0,6,No,12,No,No,2022-09-25
2229,Human Resources,Recruiter,Male,20.0,Divorced,,47300.0,0,4.0,59.0,6,No,14,No,No,2023-04-08
2127,HUMAN RESOURCES,Recruiter,Female,43.0,Divorced,Bachelor's,53700.0,3,4.0,58.0,1,No,17,No,No,2020-12-28
2091,Finance,Accountant,Female,23.0,Single,Bachelor's,76500.0,5,3.0,31.0,1,Yes,6,No,No,2018-05-15
1810,Finance,Financial Analyst,Female,49.0,Married,Master's,75500.0,1,4.0,52.0,17,No,4,Yes,No,2022-08-11
1023,Human Resources,HR Executive,Male,45.0,Married,Bachelor's,53100.0,1,3.0,51.0,3,No,17,Yes,No,2022-06-16
1464,Marketing,Content Strategist,Female,22.0,Married,Bachelor's,66000.0,3,3.0,55.0,5,No,3,No,No,2020-10-08
2357,Operations,Operations Manager,Female,27.0,Divorced,Bachelor's,77700.0,7,2.0,24.0,2,Yes,13,No,No,03/11/2016
2375,Finance,Financial Analyst,Male,31.0,Married,Master's,71800.0,0,3.0,50.0,6,No,14,No,No,09/07/2023
1753,Finance,Accountant,Male,42.0,Divorced,Bachelor's,67700.0,3,3.0,18.0,11,No,8,No,No,2020-08-09
2278,Engineering,Engineering Manager,Male,35.0,Married,Master's,158300.0,6,4.0,54.0,4,No,7,Yes,No,2017-04-12
1728,Sales, Sales Executive  ,Male,29.0,Divorced,Master's,67300.0,5,3.0,28.0,8,No,17,No,No,2018-08-20
1854,Operations,Operations Executive,Male,27.0,Married,Master's,70300.0,5,2.0,40.0,12,No,15,No,Yes,2018-04-19
1657,Customer Support,Support Executive,Female,41.0,Single,High School,36700.0,0,4.0,27.0,12,Yes,5,No,N,2023-07-28
1865,Sales,Sales Executive,Female,27.0,Divorced,High School,56400.0,8,2.0,51.0,1,No,14,No,No,2015-05-28
1470,Marketing,Marketing Manager,Male,29.0,Married,Bachelor's,77800.0,1,2.0,41.0,6,No,13,No,Yes,2023-01-01
1983,IT,IT Support,Male,20.0,Divorced,High School,66100.0,2,3.0,70.0,17,No,8,No,No,2021-08-12
1162,Marketing,Marketing Manager,Male,34.0,Married,Bachelor's,85400.0,1,3.0,0.0,7,No,8,No,No,2022-07-06
2399,Human Resources,HR Manager,Female,21.0,Single,Bachelor's,77200.0,3,3.0,9.0,1,No,6,No,No,2020-06-13
1877,Operations,Operations Executive,Male,34.0,Divorced,Bachelor's,48300.0,2,5.0,43.0,9,Yes,10,No,No,2021-10-11
1898,Marketing,Marketing Executive,male,27.0,Divorced,Bachelor's,63800.0,3,3.0,49.0,1,Yes,8,No,No,2020-08-27
2089,Finance,Accountant,Female,36.0,Married,PhD,78200.0,1,4.0,60.0,1,No,13,No,No,2022-07-22
1988,IT,System Administrator,Male,46.0,Divorced,Master's,85500.0,2,3.0,48.0,10,No,5,No,No,2021-12-27
1929,IT,IT Support,Male,33.0,Single,High School,75700.0,10,2.0,44.0,3,No,12,No,No,2013-08-13
1860,Sales, Account Manager  ,Male,35.0,Married,Bachelor's,85600.0,3,3.0,60.0,7,Yes,10,No,No,2020-12-18
1968,Customer Support,Support Team Lead,Female,26.0,Divorced,Bachelor's,60900.0,4,4.0,63.0,1,No,4,Yes,No,2019-07-01
2228,Engineering,QA Engineer,Male,48.0,Single,Master's,110600.0,7,1.0,9.0,10,No,7,No,No,2016-08-13
1527,Sales,Account Manager,Male,25.0,Single,Bachelor's,,2,5.0,43.0,3,No,12,No,No,2021-03-22
1997,Operations,Operations Executive,Female,28.0,Married,Master's,57200.0,0,3.0,32.0,12,No,13,No,Yes,2023-10-30
2466,Customer Support,Support Executive,Female,37.0,Married,,57200.0,6,4.0,40.0,1,Yes,3,Yes,No,2017-07-06
2457,IT,IT Support,male,53.0,Married,PhD,86500.0,2,4.0,42.0,1,No,17,No,No,2021-11-01
2249,Marketing,Content Strategist,Male,24.0,Divorced,Master's,78900.0,6,2.0,27.0,4,No,11,No,No,2017-05-19
2234,Human Resources,HR Executive,Male,20.0,Single,Bachelor's,51000.0,2,3.0,23.0,1,No,11,No,No,2021-03-16
1689,Finance, Financial Analyst  ,Male,38.0,Married,High School,58500.0,2,4.0,40.0,3,No,1,No,No,2021-04-28
2428,Customer Support,Support Team Lead,Male,30.0,Married,Master's,62700.0,0,3.0,36.0,12,Yes,18,No,No,2023-05-02
1307,Sales,Sales Executive,Male,34.0,Divorced,Master's,81100.0,16,3.0,46.0,8,No,7,No,No,2007-11-28
1683,Operations,Operations Manager,Male,35.0,Married,Master's,93600.0,3,4.0,37.0,3,No,13,No,No,2020-07-25
1170,FINANCE,Financial Analyst,Female,31.0,Married,Master's,74400.0,6,3.0,12.0,7,Yes,15,No,No,2017-03-26
2391,Sales,Sales Manager,Male,37.0,Married,Master's,83000.0,0,4.0,52.0,1,No,12,No,No,2023-04-02
1355,Engineering,Engineering Manager,male,53.0,Divorced,Bachelor's,121900.0,3,3.0,26.0,40,No,13,No,Y,2020-07-14
2476,IT,IT Support,Male,41.0,Single,Bachelor's,64400.0,3,4.0,62.0,4,No,15,No,No,2020-08-12
1414,Marketing,Marketing Executive,Male,29.0,Married,Master's,71500.0,11,5.0,17.0,1,Yes,12,Yes,No,2012-11-29
1963,Finance,Financial Analyst,Male,43.0,Single,Master's,80600.0,13,3.0,41.0,1,No,15,No,No,2010-08-04
1231,Operations,Operations Executive,Male,35.0,Divorced,Master's,63400.0,0,1.0,28.0,2,No,16,No,No,2023-04-19
2071,Human Resources,HR Executive,Female,36.0,Single,Bachelor's,48600.0,5,5.0,39.0,4,Yes,10,Yes,No,2018-11-26
1241,IT,System Administrator,Male,37.0,Married,High School,65000.0,7,5.0,44.0,1,No,7,Yes,No,2016-09-29
1400,Finance,Financial Analyst,Male,32.0,Divorced,Master's,75400.0,1,3.0,44.0,1,No,14,No,Yes,2022-09-14
2272,Customer Support,Support Executive,male,39.0,Single,Master's,45900.0,0,4.0,,1,Yes,7,No,No,2023-10-20
1206,Finance,Financial Analyst,Female,29.0,Divorced,Bachelor's,71900.0,2,3.0,48.0,14,No,8,No,No,2021-04-01
2396,Sales,Sales Manager,Male,48.0,Divorced,Bachelor's,77700.0,1,3.0,43.0,4,No,19,No,Yes,2022-07-20
2133,Human Resources,HR Executive,Male,23.0,Divorced,Bachelor's,56400.0,5,2.0,26.0,8,No,10,No,Yes,2018-04-27
2244,FINANCE,Finance Manager,Female,37.0,Married,Bachelor's,100800.0,5,3.0,42.0,21,No,11,No,No,2018-09-22
2006,Sales,Sales Manager,Male,39.0,Divorced,Bachelor's,80900.0,1,1.0,50.0,1,No,11,No,Yes,2022-10-31
1291,Marketing,Marketing Executive,Male,20.0,Divorced,Master's,74200.0,2,5.0,53.0,1,No,12,Yes,No,2021-05-27
1002,Sales,Sales Executive,Male,44.0,Divorced,Bachelor's,54200.0,6,4.0,31.0,1,Yes,9,No,No,2017-09-12
1329,Marketing, Content Strategist  ,Male,,Divorced,Bachelor's,63300.0,6,2.0,48.0,8,No,11,Yes,No,2018-01-01
2465,OPERATIONS,Operations Manager,Female,45.0,Married,,74900.0,0,3.0,38.0,11,No,13,No,No,2023-09-18
1927,ENGINEERING,QA Engineer,Male,37.0,Married,Bachelor's,97900.0,7,4.0,58.0,1,No,16,No,No,2016-09-06
1404,Operations,Operations Executive,Male,38.0,Single,Master's,66300.0,1,3.0,40.0,2,No,13,No,No,2022-04-01
2013,Finance, Accountant  ,Male,30.0,,Master's,78700.0,7,5.0,,11,No,9,No,No,2016-03-08
1262,IT,System Administrator,Male,46.0,Divorced,Master's,75800.0,2,4.0,44.0,11,No,8,Yes,No,07/08/2021
1389,Engineering,QA Engineer,Female,35.0,Divorced,Master's,105900.0,1,3.0,24.0,1,No,5,No,No,24/03/2022
1145,Operations,Operations Executive,Male,38.0,Married,Master's,69100.0,8,3.0,49.0,9,No,10,No,No,2015-09-06
1441,IT,System Administrator,Female,38.0,Divorced,Bachelor's,68300.0,0,4.0,39.0,1,Yes,18,Yes,No,2023-04-23
1843,IT,System Administrator,Male,24.0,Single,,66300.0,1,3.0,55.0,1,Yes,17,Yes,No,2022-09-15
1641,Finance,Accountant,Male,30.0,Divorced,High School,57300.0,0,4.0,21.0,5,No,2,No,Yes,2023-09-24
1187,Customer Support,Support Team Lead,Female,43.0,Married,Bachelor's,64400.0,2,4.0,49.0,1,No,12,No,N,2021-07-28
2077,Human Resources,HR Executive,female,35.0,Single,Bachelor's,49400.0,1,2.0,47.0,1,Yes,9,Yes,No,2022-08-06
1356,Human Resources, HR Executive  ,Male,43.0,Married,Master's,62400.0,4,3.0,33.0,1,No,6,No,No,2019-11-03
1246,Customer Support,Support Team Lead,Female,23.0,Divorced,Bachelor's,58800.0,5,3.0,29.0,42,No,11,No,Yes,2018-09-22
1773,Engineering,Software Engineer,Female,34.0,Single,Bachelor's,96100.0,3,2.0,45.0,10,No,17,No,No,2020-11-01
1326,Finance,Financial Analyst,Male,59.0,Single,Master's,74200.0,2,2.0,62.0,7,No,10,No,No,2021-10-06
1435,Human Resources,HR Manager,Female,30.0,Single,Bachelor's,76300.0,1,3.0,27.0,8,No,9,No,No,2022-11-02
1791,Operations,Operations Manager,Male,20.0,Divorced,Bachelor's,79200.0,2,2.0,22.0,5,No,13,No,No,2021-05-30
1183,IT,IT Support,Female,26.0,Married,Master's,87100.0,1,4.0,39.0,1,Yes,21,No,Yes,2022-06-30
1522,ENGINEERING,Senior Engineer,Male,21.0,Divorced,PhD,157200.0,3,4.0,35.0,3,No,16,Yes,No,2020-12-19
1059,Operations,Operations Manager,female,41.0,Divorced,Bachelor's,67600.0,2,4.0,35.0,18,No,10,Yes,No,2021-07-26
1059,Operations,Operations Manager,female,41.0,Divorced,Bachelor's,67600.0,2,4.0,35.0,18,No,10,Yes,No,2021-07-26
1444,IT,IT Manager,Male,38.0,Single,High School,78400.0,0,4.0,38.0,1,No,12,No,No,2023-03-09
1361,IT, System Administrator  ,Male,29.0,Divorced,Bachelor's,71000.0,3,1.0,60.0,6,Yes,16,Yes,Yes,2020-07-21
1960,Sales,Sales Manager,Male,41.0,Single,Master's,111900.0,12,4.0,34.0,12,No,12,No,No,2011-06-03
1050,Operations,Operations Executive,Female,51.0,Single,Bachelor's,51900.0,0,3.0,20.0,4,No,11,No,No,2023-04-28
2337,MARKETING,Content Strategist,Male,37.0,Single,Master's,70600.0,1,3.0,34.0,22,No,22,No,No,2022-11-18
2162,Engineering, Engineering Manager  ,Female,20.0,,Master's,146800.0,2,4.0,14.0,17,No,11,Yes,No,2021-05-24
2300,IT,System Administrator,female,52.0,Single,Master's,73700.0,0,4.0,41.0,7,Yes,9,No,No,2023-05-22
1934,Engineering,Software Engineer,Male,40.0,Divorced,Bachelor's,80200.0,2,4.0,26.0,1,No,2,No,No,2021-11-02
1396,Operations,Operations Executive,Female,33.0,Divorced,Master's,57600.0,1,4.0,65.0,5,No,11,No,No,2022-09-24
1740,Engineering,Senior Engineer,Male,28.0,Single,Master's,144900.0,3,4.0,22.0,3,Yes,13,No,Yes,2020-06-03
1130,Customer Support,Support Team Lead,Female,37.0,Single,Master's,72000.0,2,3.0,30.0,18,No,8,No,No,11/05/2021
1215,Sales,Account Manager,Male,20.0,Single,Master's,85700.0,0,5.0,74.0,3,Yes,17,No,Yes,2023-05-18
1275,Customer Support,Support Executive,Female,41.0,Divorced,Bachelor's,55000.0,23,3.0,34.0,4,No,14,No,Yes,16/05/2000
2037,Human Resources,Recruiter,Male,30.0,Divorced,Bachelor's,50000.0,5,4.0,59.0,21,No,17,Yes,No,2018-08-18
1633,Customer Support,Support Team Lead,Female,38.0,Married,Master's,77900.0,4,4.0,2.0,8,No,17,No,No,2019-05-20
1893,Operations,Operations Manager,Male,34.0,Single,Master's,87300.0,3,3.0,58.0,15,Yes,10,No,Yes,2020-04-16
1235,Human Resources,Recruiter,Female,44.0,Divorced,,56600.0,13,5.0,49.0,4,No,12,Yes,No,2010-11-27
1831,Operations,Operations Manager,Male,45.0,Divorced,High School,59600.0,0,2.0,44.0,6,No,9,No,No,2023-08-02
1953,Sales,Account Manager,Male,22.0,Single,Bachelor's,74600.0,0,3.0,65.0,2,No,13,No,No,2023-07-31
1473,IT,IT Support,Male,26.0,Divorced,Bachelor's,65000.0,2,3.0,43.0,9,No,10,No,No,2021-04-04
2212,IT,IT Support,Female,36.0,Married,Bachelor's,81500.0,7,3.0,20.0,15,Yes,19,No,No,2017-01-01
1239,Customer Support,Support Executive,Female,25.0,Single,Master's,51400.0,4,3.0,7.0,20,No,13,No,No,09/03/2019
1957,Operations,Operations Manager,Male,34.0,Divorced,PhD,113200.0,15,4.0,18.0,4,No,14,No,No,2008-09-01
1989,Finance,Financial Analyst,Female,21.0,Divorced,Master's,83100.0,3,2.0,26.0,21,No,20,No,No,2020-07-23
1734,Operations,Operations Manager,Male,36.0,Married,Bachelor's,78400.0,11,3.0,55.0,7,No,9,Yes,No,30/12/2012
2442,Sales,Sales Manager,Male,36.0,Divorced,,93500.0,5,2.0,52.0,13,Yes,8,No,No,2018-10-24
1348,Sales,Account Manager,Male,24.0,Divorced,PhD,103200.0,4,4.0,68.0,1,No,10,No,No,2019-07-30
1242,IT,System Administrator,Male,31.0,Single,Bachelor's,70800.0,5,2.0,40.0,13,No,12,No,Yes,2018-07-20
2321,Customer Support,Support Executive,female,32.0,,Master's,49200.0,1,5.0,8.0,1,No,19,No,No,2022-12-13
1572,Sales,Sales Executive,Female,30.0,Divorced,Bachelor's,57600.0,3,5.0,50.0,3,No,4,Yes,No,2020-06-03
1437,IT,IT Manager,Male,25.0,Single,Bachelor's,97600.0,4,4.0,19.0,10,No,9,No,No,2019-06-27
1578,IT,System Administrator,Female,38.0,Single,Master's,71800.0,1,3.0,34.0,16,No,9,No,No,2022-03-19
2150,Operations,Operations Executive,Female,31.0,Single,Bachelor's,51700.0,3,2.0,10.0,3,No,15,No,Yes,2020-10-08
1919,Operations,Operations Executive,Male,30.0,Married,Master's,68600.0,4,3.0,59.0,6,No,10,No,No,2019-04-03
1057,Marketing,Marketing Manager,Male,34.0,Divorced,High School,79400.0,2,1.0,41.0,3,Yes,18,No,No,2021-11-27
1502,IT,System Administrator,Female,39.0,Divorced,Bachelor's,75500.0,6,4.0,39.0,8,No,9,Yes,N,2017-06-21
1639,Marketing, Content Strategist  ,Female,23.0,Married,Master's,68100.0,0,,44.0,11,No,5,No,Yes,2023-12-12
1349,Marketing,Marketing Manager,Female,30.0,Single,Master's,106600.0,3,3.0,39.0,3,No,7,No,No,2020-06-12
1383,Customer Support,Support Team Lead,Male,40.0,Married,Master's,65700.0,0,3.0,58.0,25,No,1,No,No,2023-03-27
